temperatura,humedad,viento,visibilidad,descripcion,precipitacion,direccion_viento,runway_heading,viento_cruzado,viento_frente,rafagas,techo_nubes,tipo_nubes,turbulencia,estado_pista,presion,altitud_aeropuerto,altitud_densidad,punto_rocio,riesgo_hielo,tormenta_electrica,cizalladura_viento,hora,es_noche,mes,dia_año,riesgo
24.5,74,23.5,8578,nublado,1.3,324,270,19.0,13.8,32.9,2855,dispersas,leve,humeda,1011,500,1760.0,21.7,False,False,False,11,False,7,186,Precaución
33.8,50,8.6,9890,despejado,0.0,113,315,3.2,-8.0,11.2,14995,despejado,ninguna,seca,1012,2500,5356.0,22.7,False,False,False,9,False,11,308,Seguro
17.2,74,41.5,3722,granizo,26.2,221,135,41.4,2.9,45.7,943,cubierto,severa,contaminada,1020,2000,2744.0,12.6,False,True,False,20,False,3,83,Peligro
15.3,85,15.8,5887,lluvia_ligera,6.8,351,225,12.8,-9.3,20.5,2127,nublado,leve,mojada,1019,500,656.0,10.8,False,False,False,4,True,2,36,Precaución
8.1,83,20.4,6607,lluvia_ligera,7.2,137,90,14.9,13.9,26.5,2246,nublado,leve,humeda,1005,1000,412.0,3.6,False,False,False,3,True,2,57,Precaución
14.8,95,0.2,1861,niebla,1.5,225,45,0.0,-0.2,0.3,608,cubierto,ninguna,humeda,1009,500,596.0,14.5,False,False,False,15,False,9,252,Precaución
25.4,60,22.4,7796,nublado,1.5,53,135,22.2,3.1,26.9,3034,nublado,leve,humeda,1008,2000,3728.0,11.6,False,False,False,11,False,5,126,Precaución
24.8,89,47.1,2319,granizo,26.5,305,180,38.6,-27.0,56.5,1822,cubierto,severa,mojada,1001,500,1796.0,21.2,False,True,False,16,False,5,145,Peligro
27.1,63,23.1,7095,nublado,1.0,61,0,20.2,11.2,32.3,1984,nublado,leve,humeda,1016,1000,2692.0,20.8,False,False,False,21,True,12,348,Precaución
11.9,90,42.3,1902,lluvia_fuerte,14.2,197,315,37.3,-19.9,50.8,306,cubierto,moderada,contaminada,983,0,-372.0,8.7,False,False,False,14,False,8,227,Peligro
14.4,96,0.5,1295,niebla,1.8,196,45,0.2,-0.4,0.7,663,cubierto,ninguna,humeda,1009,2500,3028.0,14.2,False,False,False,7,False,2,33,Precaución
21.8,83,48.2,1729,granizo,26.7,9,0,7.5,47.6,62.7,1113,cubierto,severa,contaminada,1010,1000,2056.0,19.6,False,True,False,4,True,5,144,Peligro
32.8,36,10.8,9174,despejado,0.0,343,315,5.1,9.5,16.2,8206,despejado,ninguna,seca,1015,2000,4616.0,25.1,False,False,False,1,True,10,281,Seguro
12.2,53,6.1,7550,nublado,0.5,308,90,3.8,-4.8,7.9,3887,dispersas,ninguna,seca,1007,2500,2764.0,-2.3,False,False,False,17,False,10,286,Seguro
7.3,88,50.5,2555,tormenta,31.2,281,315,28.2,41.9,55.6,684,cubierto,severa,contaminada,982,2000,1556.0,3.4,False,True,True,18,False,4,97,Peligro
21.6,75,18.1,5413,lluvia_ligera,3.3,258,180,17.7,3.8,23.5,2222,nublado,leve,mojada,1012,1000,2032.0,18.5,False,False,False,20,False,9,251,Precaución
20.8,56,7.4,7600,nublado,1.4,302,180,6.3,-3.9,8.9,3725,nublado,ninguna,humeda,1011,2500,3796.0,13.9,False,False,False,13,False,5,128,Seguro
27.9,35,7.7,9262,despejado,0.0,295,270,3.3,7.0,8.5,9377,despejado,ninguna,seca,1015,500,2168.0,18.1,False,False,False,22,True,7,196,Seguro
24.4,68,8.6,6563,nublado,0.9,334,135,2.8,-8.1,9.5,2491,nublado,leve,seca,1011,500,1748.0,17.6,False,False,False,16,False,9,252,Seguro
9.0,78,13.3,4258,lluvia_ligera,5.1,120,180,11.5,6.7,20.0,2217,cubierto,moderada,mojada,1003,0,-720.0,5.5,False,False,False,16,False,12,332,Precaución
34.3,52,17.8,9138,despejado,0.0,32,45,4.0,17.3,24.9,8890,despejado,ninguna,seca,1018,1000,3556.0,19.4,False,False,False,20,False,8,215,Seguro
27.3,30,11.5,8687,despejado,0.0,332,225,11.0,-3.4,12.7,8134,despejado,leve,seca,1016,500,2096.0,19.8,False,False,False,15,False,7,202,Seguro
15.3,70,12.3,6800,nublado,1.7,186,270,12.2,1.3,16.0,3451,dispersas,leve,humeda,1020,500,656.0,2.6,False,False,False,19,False,6,163,Seguro
15.9,92,5.4,1277,niebla,0.1,307,0,4.3,3.2,6.5,419,cubierto,ninguna,mojada,1000,500,728.0,14.7,False,False,False,6,False,3,69,Precaución
20.7,82,20.9,6854,lluvia_ligera,4.0,176,45,15.8,-13.7,23.0,1128,nublado,leve,mojada,1012,500,1304.0,16.9,False,False,False,12,False,6,162,Precaución
25.2,49,16.2,9662,despejado,0.0,145,0,9.3,-13.3,22.7,9718,despejado,ninguna,seca,1015,2000,3704.0,10.8,False,False,False,4,True,10,284,Seguro
28.9,45,10.5,9160,despejado,0.0,291,225,9.6,4.3,13.7,8141,despejado,leve,seca,1028,500,2288.0,15.9,False,False,False,13,False,4,94,Seguro
14.6,92,11.8,1510,niebla,1.3,285,90,3.1,-11.4,14.2,121,cubierto,ninguna,humeda,1000,0,-48.0,13.5,False,False,False,15,False,5,147,Precaución
9.4,70,24.5,5090,lluvia_ligera,5.7,102,315,13.3,-20.5,31.9,1218,nublado,leve,humeda,1018,1000,568.0,2.0,False,False,False,22,True,6,155,Precaución
11.3,76,19.8,5019,lluvia_ligera,4.0,128,0,15.6,-12.2,25.7,1512,cubierto,leve,mojada,1001,2000,2036.0,8.8,False,False,False,10,False,7,205,Precaución
8.0,74,26.3,4039,lluvia_ligera,7.6,214,45,5.0,-25.8,39.5,930,cubierto,leve,humeda,1002,1000,400.0,3.5,False,False,False,0,True,11,310,Precaución
20.3,48,5.8,9847,despejado,0.0,70,45,2.5,5.3,8.1,9898,despejado,leve,seca,1022,2000,3116.0,7.4,False,False,False,0,True,10,272,Seguro
15.4,77,12.6,5557,lluvia_ligera,3.8,19,90,11.9,4.1,18.9,1927,cubierto,moderada,humeda,1019,2500,3148.0,12.5,False,False,False,20,False,12,359,Precaución
13.2,66,17.5,6061,nublado,1.0,330,225,16.9,-4.5,24.5,3464,dispersas,leve,humeda,1013,2000,2264.0,1.9,False,False,False,20,False,1,28,Seguro
20.5,25,18.3,9533,despejado,0.0,53,135,18.1,2.5,25.6,10624,despejado,leve,seca,1017,2500,3760.0,8.5,False,False,False,6,False,6,155,Seguro
15.0,74,11.1,6911,lluvia_ligera,2.8,88,225,7.6,-8.1,12.2,1327,cubierto,leve,mojada,1004,1000,1240.0,12.1,False,False,False,6,False,11,317,Seguro
24.6,67,19.2,8210,nublado,0.2,57,180,16.1,-10.5,21.1,2397,nublado,leve,seca,1014,0,1152.0,14.5,False,False,False,20,False,5,138,Seguro
30.1,37,11.5,8524,despejado,0.0,58,225,2.6,-11.2,13.8,12148,despejado,ninguna,seca,1014,500,2432.0,16.6,False,False,False,14,False,1,5,Seguro
9.9,94,7.1,841,niebla,0.7,81,270,1.1,-7.0,9.9,779,cubierto,ninguna,humeda,1000,0,-612.0,8.8,True,False,False,4,True,5,126,Precaución
26.2,31,15.0,8503,despejado,0.0,95,0,14.9,-1.3,16.5,12866,despejado,leve,seca,1020,500,1964.0,11.9,False,False,False,3,True,11,318,Seguro
28.4,31,11.8,9723,despejado,0.0,31,90,10.1,6.1,13.0,6462,despejado,ninguna,seca,1015,2500,4708.0,14.5,False,False,False,3,True,1,2,Seguro
15.0,95,9.8,1334,niebla,0.1,298,0,8.7,4.6,13.7,788,cubierto,ninguna,humeda,1018,0,0.0,13.1,False,False,False,22,True,5,138,Precaución
21.1,89,10.3,6958,lluvia_ligera,2.1,71,315,9.3,-4.5,14.4,2421,nublado,moderada,mojada,1014,500,1352.0,18.2,False,False,False,15,False,3,80,Seguro
0.2,85,20.6,1527,nieve,10.0,333,90,18.4,-9.4,24.7,1330,cubierto,leve,contaminada,1013,2500,1324.0,-3.8,False,False,False,7,False,2,37,Peligro
21.0,51,17.9,9177,despejado,0.0,143,135,2.5,17.7,19.7,7730,despejado,ninguna,seca,1022,1000,1960.0,13.3,False,False,False,7,False,11,326,Seguro
18.2,32,16.7,8725,despejado,0.0,0,90,16.7,0.0,18.4,14457,despejado,leve,seca,1010,1000,1624.0,6.6,False,False,False,16,False,4,104,Seguro
20.5,67,22.8,8647,nublado,1.3,256,135,19.5,-11.7,29.6,3848,nublado,leve,humeda,1008,2000,3140.0,7.4,False,False,False,5,True,4,108,Precaución
22.1,73,24.4,7615,nublado,0.1,270,135,17.3,-17.3,26.8,2600,dispersas,leve,seca,1018,2500,3952.0,19.9,False,False,False,2,True,5,144,Precaución
27.1,55,3.4,9905,despejado,0.0,89,180,3.4,-0.1,4.1,13577,despejado,ninguna,seca,1014,2500,4552.0,18.6,False,False,False,1,True,8,217,Seguro
17.0,81,10.3,6865,lluvia_ligera,4.3,190,90,10.1,-1.8,13.4,1112,nublado,leve,humeda,1008,1000,1480.0,12.5,False,False,False,8,False,9,264,Seguro
15.7,82,46.4,3124,granizo,10.8,69,135,42.4,18.9,65.0,1013,cubierto,severa,mojada,1014,2000,2564.0,12.3,False,True,False,2,True,10,281,Peligro
14.7,74,44.1,4011,granizo,11.3,143,180,26.5,35.2,48.5,556,cubierto,severa,mojada,1016,1000,1204.0,11.1,False,True,True,16,False,11,328,Peligro
12.4,75,12.1,5491,lluvia_ligera,7.3,300,180,10.5,-6.0,14.5,1976,cubierto,moderada,humeda,1016,1000,928.0,9.9,False,False,False,6,False,6,152,Precaución
10.5,93,42.1,3717,lluvia_fuerte,23.4,233,90,25.3,-33.6,46.3,1038,cubierto,moderada,contaminada,983,500,80.0,9.9,False,False,False,17,False,4,91,Peligro
15.4,54,20.3,8570,nublado,1.2,270,45,14.4,-14.4,28.4,3014,nublado,leve,seca,1020,0,48.0,9.4,False,False,False,10,False,9,256,Seguro
-2.8,89,14.5,1981,nieve,5.2,301,180,12.4,-7.5,17.4,965,cubierto,leve,nevada,1012,0,-2136.0,-7.6,False,False,False,9,False,1,27,Peligro
15.5,98,11.2,855,niebla,0.1,350,315,6.4,9.2,14.6,775,cubierto,ninguna,mojada,1015,1000,1300.0,14.1,False,False,False,3,True,9,259,Precaución
26.9,33,19.3,9603,despejado,0.0,26,315,18.2,6.3,23.2,14477,despejado,ninguna,seca,1030,2500,4528.0,14.2,False,False,False,12,False,3,76,Seguro
20.1,82,21.0,4441,lluvia_ligera,6.5,351,135,12.3,-17.0,27.3,1656,cubierto,leve,mojada,1017,2000,3092.0,17.4,False,False,False,12,False,9,254,Precaución
18.8,67,10.1,6678,nublado,1.7,355,135,6.5,-7.7,13.1,2742,dispersas,leve,humeda,1018,1000,1696.0,11.7,False,False,False,6,False,4,107,Seguro
17.3,93,11.7,2089,niebla,0.4,331,270,10.2,5.7,14.0,298,cubierto,ninguna,mojada,1006,2500,3376.0,15.7,False,False,False,13,False,3,61,Precaución
17.0,61,9.1,6616,nublado,1.9,298,315,2.7,8.7,11.8,2759,dispersas,leve,humeda,1005,1000,1480.0,9.0,False,False,False,17,False,3,82,Seguro
14.8,81,39.0,4757,granizo,24.4,278,225,31.1,23.5,58.5,1089,cubierto,severa,mojada,1012,1000,1216.0,9.9,False,True,False,4,True,5,149,Peligro
16.7,94,3.5,2010,niebla,1.3,176,225,2.6,2.3,4.9,592,cubierto,ninguna,mojada,1013,1000,1444.0,16.3,False,False,False,2,True,11,321,Precaución
17.4,93,11.5,2188,niebla,1.6,273,180,11.5,-0.6,13.8,380,cubierto,ninguna,mojada,1014,500,908.0,15.4,False,False,False,8,False,10,287,Precaución
24.8,32,9.5,8092,despejado,0.0,116,270,4.2,-8.5,13.3,5284,despejado,leve,seca,1013,0,1176.0,16.8,False,False,False,23,True,6,172,Seguro
29.5,53,15.7,9911,despejado,0.0,205,315,14.8,-5.4,18.8,9916,despejado,leve,seca,1026,2500,4840.0,23.3,False,False,False,2,True,3,78,Seguro
20.1,50,9.7,7635,nublado,0.5,245,180,8.8,4.1,11.6,3322,dispersas,leve,seca,1000,500,1232.0,6.9,False,False,False,1,True,6,166,Seguro
13.7,68,12.1,7836,nublado,1.5,53,180,9.7,-7.3,15.7,3331,dispersas,ninguna,seca,1004,0,-156.0,1.9,False,False,False,13,False,7,191,Seguro
9.9,96,36.3,3130,lluvia_fuerte,12.1,208,180,17.0,32.1,54.4,1449,cubierto,moderada,contaminada,1002,2500,2488.0,8.7,True,False,False,10,False,1,16,Peligro
19.3,73,11.7,8472,nublado,2.0,110,225,10.6,-4.9,12.9,1640,nublado,leve,humeda,1004,2500,3616.0,14.7,False,False,False,0,True,9,260,Seguro
7.5,97,26.7,3621,lluvia_fuerte,20.3,117,90,12.1,23.8,37.4,749,cubierto,severa,contaminada,992,1000,340.0,7.4,True,False,False,18,False,6,162,Peligro
15.0,58,12.6,8495,nublado,0.5,45,225,0.0,-12.6,18.9,2022,nublado,leve,humeda,1019,2500,3100.0,7.2,False,False,False,3,True,3,62,Seguro
15.7,88,20.0,3478,lluvia_ligera,2.5,38,180,12.3,-15.8,28.0,2314,cubierto,moderada,humeda,1012,500,704.0,12.6,False,False,False,14,False,5,139,Precaución
12.5,55,10.5,6304,nublado,1.9,322,225,10.4,-1.3,15.8,3085,nublado,leve,seca,1002,500,320.0,7.2,False,False,False,8,False,2,57,Seguro
20.5,62,22.2,6464,nublado,0.7,36,0,13.0,18.0,31.1,1851,dispersas,ninguna,humeda,1004,2500,3760.0,10.5,False,False,False,15,False,11,320,Seguro
20.9,55,1.4,8044,despejado,0.0,147,135,0.3,1.4,1.8,13714,despejado,ninguna,seca,1015,500,1328.0,5.9,False,False,False,21,True,12,344,Seguro
16.3,85,42.2,1769,granizo,22.7,21,45,17.2,38.6,54.9,879,cubierto,severa,mojada,1016,2000,2636.0,12.6,False,True,False,21,True,6,154,Peligro
10.4,92,30.9,3311,lluvia_fuerte,17.1,257,225,16.4,26.2,46.3,854,cubierto,moderada,contaminada,982,2000,1928.0,10.0,False,False,False,8,False,3,65,Peligro
13.8,75,20.2,6006,lluvia_ligera,5.2,165,45,17.5,-10.1,24.2,2323,nublado,leve,mojada,1013,0,-144.0,11.1,False,False,False,12,False,7,196,Precaución
7.7,88,34.0,1692,tormenta,26.8,268,45,23.2,-24.9,40.8,209,cubierto,moderada,contaminada,987,1000,364.0,3.6,False,True,False,17,False,3,61,Peligro
20.9,34,2.5,9726,despejado,0.0,215,90,2.0,-1.4,3.5,6937,despejado,leve,seca,1025,500,1328.0,9.9,False,False,False,22,True,11,318,Seguro
6.2,94,9.8,1820,niebla,0.5,189,225,5.8,7.9,11.8,794,cubierto,ninguna,humeda,1009,500,-436.0,4.6,True,False,False,5,True,3,62,Precaución
26.5,29,7.8,8622,despejado,0.0,198,90,7.4,-2.4,8.6,9206,despejado,leve,seca,1010,1000,2620.0,13.9,False,False,False,13,False,5,132,Seguro
16.3,80,12.2,4120,lluvia_ligera,4.7,8,180,1.7,-12.1,13.4,1205,cubierto,leve,humeda,1010,2500,3256.0,12.9,False,False,False,4,True,6,162,Seguro
18.0,52,11.3,8944,nublado,1.0,320,90,8.7,-7.3,17.0,3283,dispersas,ninguna,humeda,1017,2000,2840.0,12.9,False,False,False,15,False,3,73,Seguro
15.5,70,12.7,6413,nublado,0.0,28,45,3.7,12.1,14.0,3019,nublado,leve,humeda,1006,2000,2540.0,8.0,False,False,False,12,False,5,141,Seguro
10.0,97,8.8,2119,niebla,1.0,128,180,6.9,5.4,12.3,470,cubierto,ninguna,mojada,1020,0,-600.0,9.3,True,False,False,13,False,5,138,Precaución
8.1,98,31.6,2438,tormenta,27.4,330,45,30.5,8.2,41.1,502,cubierto,moderada,mojada,985,0,-828.0,7.6,True,True,False,13,False,3,67,Peligro
15.7,30,16.8,8072,despejado,0.0,57,270,9.1,-14.1,21.8,7660,despejado,ninguna,seca,1027,2000,2564.0,10.1,False,False,False,3,True,9,252,Seguro
15.8,100,3.4,2325,niebla,1.9,357,180,0.2,-3.4,4.1,451,cubierto,ninguna,humeda,1020,0,96.0,15.2,False,False,False,20,False,9,264,Precaución
25.7,64,14.8,6522,nublado,1.9,138,270,11.0,-9.9,20.7,1601,dispersas,leve,humeda,1015,0,1284.0,16.9,False,False,False,4,True,12,361,Seguro
12.0,94,5.8,2009,niebla,0.1,69,225,2.4,-5.3,7.5,519,cubierto,ninguna,humeda,1003,1000,880.0,11.2,False,False,False,21,True,12,344,Precaución
16.2,93,5.7,2419,niebla,1.2,295,315,1.9,5.4,8.6,170,cubierto,ninguna,mojada,1008,2000,2624.0,14.5,False,False,False,5,True,8,237,Precaución
33.6,50,12.3,9023,despejado,0.0,290,180,11.6,-4.2,13.5,14024,despejado,leve,seca,1022,2500,5332.0,24.4,False,False,False,4,True,8,210,Seguro
20.1,75,23.5,8709,nublado,1.5,80,270,4.1,-23.1,32.9,3036,nublado,ninguna,seca,1001,1000,1852.0,16.5,False,False,False,10,False,10,297,Seguro
15.7,75,15.1,4899,lluvia_ligera,3.8,240,0,13.1,-7.5,18.1,1380,cubierto,moderada,mojada,1006,0,84.0,13.7,False,True,False,16,False,7,192,Peligro
28.6,26,13.1,9787,despejado,0.0,162,180,4.0,12.5,18.3,14580,despejado,ninguna,seca,1019,0,1632.0,20.7,False,False,False,11,False,2,31,Seguro
28.9,32,14.4,9033,despejado,0.0,192,270,14.1,3.0,18.7,13172,despejado,ninguna,seca,1017,1000,2908.0,19.7,False,False,False,19,False,1,28,Seguro
24.3,73,41.6,3689,granizo,22.7,170,0,7.2,-41.0,62.4,1507,cubierto,severa,mojada,1019,0,1116.0,20.4,False,True,False,12,False,7,196,Peligro
12.5,62,13.2,6531,nublado,0.8,16,270,12.7,-3.6,19.8,2230,nublado,leve,seca,1010,2000,2180.0,2.1,False,False,False,13,False,6,173,Seguro
23.7,42,9.9,9827,despejado,0.0,267,180,9.9,0.5,14.9,5401,despejado,ninguna,seca,1025,2500,4144.0,13.3,False,False,False,18,False,7,191,Seguro
14.8,99,0.3,1111,niebla,1.2,191,0,0.1,-0.3,0.4,296,cubierto,ninguna,mojada,1015,2000,2456.0,14.7,False,False,False,19,False,12,353,Precaución
7.1,94,7.6,2259,niebla,1.2,103,45,6.4,4.0,8.4,255,cubierto,ninguna,mojada,1012,1000,292.0,6.3,True,False,False,16,False,8,216,Precaución
17.3,79,17.5,4984,lluvia_ligera,5.2,104,315,9.0,-15.0,26.2,1937,nublado,leve,humeda,1017,0,276.0,15.0,False,False,False,6,False,7,186,Seguro
4.5,84,31.2,2657,nieve,13.7,283,0,30.4,7.0,37.4,1279,cubierto,moderada,contaminada,1010,2500,1840.0,1.0,False,False,False,20,False,12,344,Peligro
19.6,31,4.4,9668,despejado,0.0,319,270,3.3,2.9,4.8,8649,despejado,leve,seca,1025,500,1172.0,12.6,False,False,False,0,True,6,174,Seguro
12.1,79,31.1,4197,granizo,13.1,306,315,4.9,30.7,40.4,1366,cubierto,severa,contaminada,1017,2500,2752.0,7.3,False,True,True,22,True,8,215,Peligro
10.6,79,11.4,4882,lluvia_ligera,7.7,30,90,9.9,5.7,13.7,1736,nublado,moderada,humeda,1009,1000,712.0,6.0,False,False,False,12,False,1,7,Precaución
26.4,41,15.3,8892,despejado,0.0,324,90,12.4,-9.0,18.4,5807,despejado,ninguna,seca,1016,500,1988.0,12.3,False,False,False,17,False,1,3,Seguro
19.6,61,24.0,7453,nublado,1.9,320,270,18.4,15.4,33.6,2874,dispersas,leve,seca,1011,1000,1792.0,13.2,False,False,False,10,False,1,15,Precaución
16.9,92,11.8,1560,niebla,0.7,347,90,11.5,-2.7,15.3,211,cubierto,ninguna,humeda,1018,1000,1468.0,16.7,False,False,False,21,True,11,315,Precaución
23.3,46,6.0,8987,despejado,0.0,339,0,2.2,5.6,7.8,5094,despejado,ninguna,seca,1021,500,1616.0,13.4,False,False,False,15,False,8,212,Seguro
32.2,46,2.4,9301,despejado,0.0,258,225,1.3,2.0,2.9,13888,despejado,leve,seca,1015,2000,4544.0,21.2,False,False,False,19,False,6,160,Seguro
24.6,45,16.9,9432,despejado,0.0,81,270,2.6,-16.7,20.3,13876,despejado,ninguna,seca,1022,0,1152.0,11.0,False,False,False,18,False,2,57,Seguro
17.3,99,40.5,2110,tormenta,32.9,164,0,11.2,-38.9,48.6,386,cubierto,severa,mojada,988,2500,3376.0,17.1,False,True,True,5,True,5,130,Peligro
16.6,64,8.1,8433,nublado,1.4,137,315,0.3,-8.1,10.5,2271,dispersas,ninguna,seca,1009,2000,2672.0,3.7,False,False,False,10,False,1,18,Seguro
17.9,72,12.3,5294,lluvia_ligera,4.0,316,45,12.3,0.2,16.0,1697,nublado,leve,mojada,1015,2000,2828.0,14.2,False,False,False,4,True,7,206,Seguro
13.0,95,11.5,1479,niebla,0.3,212,315,11.2,-2.6,16.1,720,cubierto,ninguna,mojada,1006,500,380.0,11.6,False,False,False,19,False,2,42,Precaución
23.6,35,1.9,8059,despejado,0.0,46,45,0.0,1.9,2.8,13320,despejado,leve,seca,1018,2500,4132.0,16.7,False,False,False,23,True,4,101,Seguro
29.1,31,16.9,8712,despejado,0.0,263,45,10.4,-13.3,20.3,7781,despejado,leve,seca,1013,500,2312.0,19.7,False,False,False,22,True,2,33,Seguro
16.9,97,7.9,1673,niebla,0.5,72,90,2.4,7.5,9.5,615,cubierto,ninguna,mojada,1011,2500,3328.0,16.5,False,False,False,22,True,10,288,Precaución
12.3,68,13.1,8236,nublado,0.9,225,315,13.1,0.0,18.3,2206,nublado,leve,seca,1008,2500,2776.0,-2.0,False,False,False,16,False,2,38,Seguro
-3.2,86,13.3,1237,nieve,6.1,327,45,13.0,2.8,14.6,1636,cubierto,leve,nevada,1009,500,-1564.0,-5.9,False,False,False,16,False,9,245,Peligro
20.6,51,9.9,9314,despejado,0.0,170,315,5.7,-8.1,11.9,8261,despejado,ninguna,seca,1014,500,1292.0,9.4,False,False,False,1,True,10,276,Seguro
20.9,83,26.4,4617,lluvia_ligera,5.0,143,315,3.7,-26.1,39.6,1583,cubierto,leve,mojada,1001,2500,3808.0,17.0,False,False,False,7,False,12,332,Precaución
7.0,87,37.1,3669,lluvia_fuerte,12.4,311,90,24.3,-28.0,51.9,483,cubierto,moderada,mojada,985,2500,2140.0,2.8,False,False,False,16,False,4,112,Peligro
13.5,55,9.2,8006,nublado,1.2,267,0,9.2,-0.5,10.1,1843,dispersas,leve,humeda,1015,1000,1060.0,4.4,False,False,False,23,True,6,173,Seguro
25.6,34,9.0,8132,despejado,0.0,336,180,3.7,-8.2,13.5,11785,despejado,ninguna,seca,1029,2000,3752.0,12.0,False,False,False,16,False,2,45,Seguro
15.6,92,3.6,1128,niebla,1.0,332,315,1.1,3.4,4.7,227,cubierto,ninguna,mojada,1011,1000,1312.0,13.9,False,False,False,13,False,9,268,Precaución
29.4,50,13.9,9784,despejado,0.0,333,0,6.3,12.4,16.7,10439,despejado,ninguna,seca,1016,1000,2968.0,20.4,False,False,False,9,False,5,123,Seguro
5.6,91,45.1,1090,tormenta,15.3,40,315,44.9,3.9,63.1,413,cubierto,moderada,contaminada,981,1000,112.0,4.5,True,True,False,13,False,7,189,Peligro
24.8,41,10.8,8465,despejado,0.0,335,90,9.8,-4.6,16.2,14507,despejado,leve,seca,1029,0,1176.0,14.5,False,False,False,9,False,11,314,Seguro
14.7,64,20.8,8601,nublado,0.5,112,180,19.3,7.8,29.1,2680,dispersas,leve,humeda,1020,2500,3064.0,9.4,False,False,False,1,True,10,275,Precaución
13.4,51,21.8,8706,nublado,1.3,120,135,5.6,21.1,30.5,1612,nublado,ninguna,seca,1019,2500,2908.0,3.3,False,False,False,16,False,11,300,Seguro
23.5,66,18.0,6104,nublado,1.0,141,135,1.9,17.9,21.6,3180,dispersas,ninguna,humeda,1014,1000,2260.0,9.8,False,False,False,1,True,10,282,Seguro
5.8,92,5.6,1466,niebla,1.6,248,135,5.2,-2.2,6.7,703,cubierto,ninguna,mojada,1003,0,-1104.0,5.5,True,False,False,11,False,6,172,Precaución
10.4,90,45.0,1837,lluvia_fuerte,20.7,0,135,31.8,-31.8,54.0,521,cubierto,moderada,mojada,987,0,-552.0,5.6,False,False,False,10,False,10,285,Peligro
12.6,98,9.5,2046,niebla,0.6,178,225,6.9,6.5,12.3,734,cubierto,ninguna,humeda,1000,500,332.0,11.8,False,False,False,7,False,9,263,Precaución
22.0,42,5.4,8337,despejado,0.0,228,0,4.0,-3.6,7.0,14071,despejado,ninguna,seca,1016,2500,3940.0,9.6,False,False,False,19,False,11,323,Seguro
10.0,84,24.9,4895,lluvia_ligera,6.4,311,315,1.7,24.8,37.3,2047,nublado,leve,mojada,1014,0,-600.0,5.2,False,False,False,18,False,10,271,Precaución
27.1,68,9.9,8435,nublado,0.1,133,0,7.2,-6.8,13.9,1835,nublado,leve,humeda,1010,500,2072.0,19.4,False,False,False,4,True,12,344,Seguro
10.0,95,10.3,2098,niebla,0.3,359,0,0.2,10.3,15.5,600,cubierto,ninguna,mojada,1009,500,20.0,8.3,True,False,False,1,True,6,170,Precaución
8.7,85,11.8,5224,lluvia_ligera,8.0,351,315,6.9,9.5,14.2,1173,nublado,leve,mojada,1013,0,-756.0,5.9,True,False,False,17,False,8,222,Precaución
5.9,95,5.9,1669,niebla,1.3,195,0,1.5,-5.7,8.9,115,cubierto,ninguna,humeda,1003,1000,148.0,5.9,True,False,False,7,False,12,338,Precaución
10.3,77,28.2,5606,lluvia_ligera,4.9,25,225,9.6,-26.5,39.5,1370,cubierto,leve,mojada,1014,2500,2536.0,7.7,False,False,False,2,True,1,3,Precaución
25.3,62,7.8,7055,nublado,0.1,144,135,1.2,7.7,9.4,2116,nublado,ninguna,humeda,1019,2000,3716.0,18.8,False,False,False,3,True,5,134,Seguro
14.3,99,43.9,2974,tormenta,34.0,80,0,43.2,7.6,65.8,805,cubierto,moderada,contaminada,993,500,536.0,13.1,False,True,False,14,False,5,143,Peligro
20.5,76,42.4,4081,granizo,10.2,138,270,31.5,-28.4,55.1,1361,cubierto,severa,mojada,1003,2500,3760.0,16.3,False,True,False,3,True,5,145,Peligro
12.4,96,4.1,1213,niebla,0.5,109,270,1.3,-3.9,5.7,524,cubierto,ninguna,humeda,1014,2500,2788.0,12.2,False,False,False,22,True,12,346,Precaución
15.6,72,28.7,4272,lluvia_ligera,2.1,100,135,16.5,23.5,40.2,1599,nublado,leve,mojada,1005,500,692.0,12.4,False,False,False,5,True,9,247,Precaución
-3.4,78,20.8,1809,nieve,6.3,249,90,7.5,-19.4,25.0,1453,cubierto,leve,contaminada,1008,500,-1588.0,-6.8,False,False,False,11,False,6,154,Peligro
20.4,81,17.9,6451,lluvia_ligera,3.9,116,45,16.9,5.8,23.3,1921,cubierto,moderada,humeda,1003,1000,1888.0,16.4,False,False,False,23,True,2,42,Precaución
14.1,84,35.9,3053,granizo,25.6,185,135,27.5,23.1,43.1,1692,cubierto,severa,mojada,1019,1000,1132.0,10.2,False,True,False,22,True,4,108,Peligro
21.9,71,18.4,4482,lluvia_ligera,5.7,317,90,13.5,-12.5,23.9,1781,nublado,moderada,mojada,1002,2000,3308.0,18.6,False,False,False,18,False,1,12,Precaución
10.9,95,10.2,2293,niebla,0.5,100,180,10.0,1.8,12.2,304,cubierto,ninguna,mojada,1000,2500,2608.0,9.6,False,False,False,11,False,9,261,Precaución
20.5,57,17.6,8106,nublado,0.5,117,0,15.7,-8.0,24.6,2105,dispersas,leve,humeda,1006,0,660.0,10.8,False,False,False,0,True,6,176,Seguro
5.2,97,40.2,1948,tormenta,27.9,121,180,34.5,20.7,44.2,660,cubierto,severa,mojada,988,2500,1924.0,4.1,True,True,True,20,False,5,124,Peligro
